%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1552032121838655822,1061861,1552032121838557548,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121839479622,1061862,1552032121839390846,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121840326168,1061863,1552032121840224217,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121841161380,1061864,1552032121841058404,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121841979397,1061865,1552032121841890976,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121842814038,1061866,1552032121842724257,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121843645728,1061867,1552032121843557654,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121844476407,1061868,1552032121844390892,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121845316560,1061869,1552032121845224421,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121846146092,1061870,1552032121846057614,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121846991068,1061871,1552032121846890895,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121847789746,1061872,1552032121847724452,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121848622387,1061873,1552032121848557543,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121849492706,1061874,1552032121849390836,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121850310596,1061875,1552032121850224239,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121851176718,1061876,1552032121851057648,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121851997506,1061877,1552032121851891166,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121852833464,1061878,1552032121852724767,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121853655635,1061879,1552032121853557601,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121854491114,1061880,1552032121854390844,leptrino,-7.6,0.8,-4.9,0.0464,0.0328,-0.3844
1552032121855307007,1061881,1552032121855224195,leptrino,-7.6,0.8,-4.9,0.0464,0.0328,-0.3844
1552032121856165128,1061882,1552032121856057494,leptrino,-7.6,0.8,-4.9,0.0464,0.0328,-0.3844
1552032121856990244,1061883,1552032121856891222,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121857823267,1061884,1552032121857724713,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121858660919,1061885,1552032121858557762,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121859491758,1061886,1552032121859391006,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121860326450,1061887,1552032121860224213,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121861160999,1061888,1552032121861058111,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121861987011,1061889,1552032121861890981,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121862822858,1061890,1552032121862724233,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121863652479,1061891,1552032121863557582,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121864496989,1061892,1552032121864390966,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121865320899,1061893,1552032121865224088,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121866157180,1061894,1552032121866057654,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121866993618,1061895,1552032121866890911,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121867820787,1061896,1552032121867724376,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121868660887,1061897,1552032121868557629,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121869497267,1061898,1552032121869390855,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121870320236,1061899,1552032121870224394,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121871159706,1061900,1552032121871057533,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121871989695,1061901,1552032121871890901,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121872826353,1061902,1552032121872724186,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121873655905,1061903,1552032121873557552,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121874485118,1061904,1552032121874390856,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
